UserId,Gender,AgeGroup,Hobbies,Profession,Seasons,ListingId,PricePerDay,ReviewScore
1381,Female,30-50,Outdoors,Contractor,Summer,6248526,75,10
1382,Female,30-50,Indoors,Contractor,Spring,1200502,54,8
1383,Female,30-50,Indoors,Contractor,Spring,1275498,75,9
1384,Female,50+,Indoors,IT Professional,Summer,1214214,65,8
1385,Female,30-50,Indoors,Contractor,Summer,1227978,90,9
1386,Female,18-30,Indoors,Student,Fall,1114531,105,9
1387,Male,50+,Indoors,IT Professional,Fall,1630854,351,10
1388,Female,30-50,Outdoors,Contractor,Summer,13131096,98,10
1389,Male,18-30,Outdoors,Student,Winter,10475059,115,9
1390,Female,18-30,Outdoors,Student,Spring,3378411,195,10
1391,Male,30-50,Outdoors,Contractor,Spring,5265201,195,
1392,Female,50+,Indoors,IT Professional,Winter,1102061,66,9
1393,Female,50+,Indoors,IT Professional,Fall,10401469,65,10
1394,Male,30-50,Indoors,Contractor,Fall,12546546,195,10
1395,Male,18-30,Outdoors,Student,Winter,7483723,85,9
1396,Male,30-50,Outdoors,Contractor,Winter,10101089,120,10
1397,Female,18-30,Outdoors,Student,Winter,10254698,79,10
1398,Male,18-30,Outdoors,Student,Winter,12381276,85,10
1399,Male,18-30,Indoors,Student,Spring,11531497,85,10
1400,Female,30-50,Indoors,Contractor,Fall,1235,85,10
1401,Male,18-30,Indoors,IT Professional,Spring,4091388,89,9
1402,Male,18-30,Outdoors,IT Professional,Spring,4740924,132,7
1403,Male,30-50,Indoors,Professor,Winter,3332725,65,9
1404,Male,50+,Outdoors,Contractor,Winter,1176341,79,10
1405,Female,50+,Indoors,Contractor,Fall,4481723,225,
1406,Female,50+,Indoors,Contractor,Spring,1630854,351,10
1407,Male,50+,Outdoors,Contractor,Winter,13131096,98,10
1408,Female,30-50,Indoors,Professor,Spring,10663931,200,10
1409,Female,18-30,Outdoors,IT Professional,Fall,10475059,115,9
1410,Male,30-50,Indoors,Professor,Spring,1398797,305,9
1411,Male,30-50,Outdoors,Professor,Summer,2029340,79,9
1412,Female,50+,Outdoors,Contractor,Winter,4525533,59,7
1413,Female,18-30,Outdoors,IT Professional,Spring,1878122,69,9
1414,Male,50+,Indoors,Contractor,Spring,338546,70,9
1415,Female,18-30,Outdoors,IT Professional,Spring,1615614,50,9
1416,Female,50+,Outdoors,Contractor,Summer,1157641,69,7
1417,Male,50+,Indoors,Contractor,Winter,1385890,100,9
1418,Male,50+,Indoors,Contractor,Fall,1254752,50,9
1419,Male,50+,Indoors,Contractor,Winter,1092125,145,9
1420,Female,50+,Indoors,Contractor,Spring,196215,60,10
1421,Male,30-50,Outdoors,Professor,Summer,194465,800,9
1422,Female,30-50,Outdoors,Professor,Fall,1244835,215,10
1423,Male,18-30,Outdoors,IT Professional,Spring,1862589,220,
1424,Female,50+,Outdoors,Contractor,Spring,5498853,350,
1425,Male,18-30,Indoors,IT Professional,Spring,13131096,98,10
1426,Female,30-50,Indoors,Professor,Winter,10475059,115,9
1427,Female,30-50,Indoors,Professor,Spring,1751055,280,7
1428,Male,18-30,Indoors,IT Professional,Fall,1369450,300,10
1429,Male,50+,Indoors,Contractor,Fall,1989884,550,10
1430,Male,18-30,Outdoors,IT Professional,Fall,4321616,95,9
1431,Male,18-30,Indoors,IT Professional,Summer,2444911,100,9
1432,Female,30-50,Outdoors,Professor,Spring,1450274,392,9
1433,Female,30-50,Indoors,Professor,Winter,1753382,159,10
1434,Male,30-50,Indoors,Professor,Summer,7324595,183,9
1435,Male,18-30,Outdoors,IT Professional,Winter,4011630,67,9
1436,Male,30-50,Outdoors,Professor,Spring,1323225,279,10
1437,Male,50+,Indoors,Contractor,Winter,4244110,85,8
1438,Female,30-50,Outdoors,Professor,Spring,1878122,69,9
1439,Male,30-50,Outdoors,Professor,Summer,338546,70,9
1440,Female,50+,Outdoors,Contractor,Winter,1615614,50,9
1441,Female,50+,Indoors,Contractor,Spring,13131096,98,10
1442,Male,30-50,Outdoors,Professor,Winter,10475059,115,9
1443,Male,30-50,Outdoors,Professor,Spring,2696852,65,10
1444,Female,50+,Indoors,Contractor,Summer,1157641,69,7
1445,Female,50+,Indoors,Contractor,Summer,174560,50,9
1446,Female,30-50,Indoors,Professor,Summer,1254752,50,9
1447,Female,50+,Indoors,Contractor,Fall,1690388,95,10
1448,Female,30-50,Indoors,Professor,Fall,1078945,70,8
1449,Male,18-30,Outdoors,IT Professional,Spring,13012773,120,
1450,Male,18-30,Indoors,IT Professional,Fall,10401469,65,10
1451,Female,18-30,Outdoors,IT Professional,Fall,12673420,125,
1452,Female,50+,Indoors,Contractor,Spring,11283270,80,10
1453,Male,30-50,Outdoors,Professor,Fall,10101089,120,10
1454,Female,18-30,Outdoors,IT Professional,Summer,10254698,79,10
1455,Male,30-50,Outdoors,Professor,Winter,12381276,85,10
1456,Male,30-50,Outdoors,Professor,Summer,11531497,85,10
1457,Female,50+,Indoors,Contractor,Spring,1675786,70,9
1458,Female,18-30,Outdoors,IT Professional,Summer,1532615,350,10
1459,Female,30-50,Outdoors,Professor,Fall,102228,120,9
1460,Female,18-30,Indoors,IT Professional,Winter,5245575,110,10
1461,Male,18-30,Indoors,IT Professional,Winter,1163153,110,10
1462,Male,30-50,Indoors,Professor,Spring,1293971,140,9
1463,Female,30-50,Indoors,Professor,Fall,2275891,190,
1464,Female,30-50,Outdoors,Professor,Summer,2001870,120,10
1465,Male,18-30,Outdoors,IT Professional,Spring,1477756,115,9
1466,Female,30-50,Outdoors,Professor,Summer,1327341,325,9
1467,Male,50+,Outdoors,Contractor,Winter,1608072,45,10
1468,Female,50+,Outdoors,Contractor,Spring,115087,100,9
1469,Female,50+,Indoors,Contractor,Fall,1607202,75,10
1470,Female,30-50,Outdoors,Professor,Fall,5097388,75,10
1471,Female,30-50,Indoors,Professor,Winter,2671651,60,10
1472,Female,18-30,Indoors,IT Professional,Winter,1099158,65,9
1473,Female,50+,Outdoors,Contractor,Fall,3689701,60,
1474,Male,50+,Indoors,Contractor,Winter,1878122,69,9
1475,Male,50+,Indoors,Contractor,Summer,13012773,120,
1476,Female,18-30,Indoors,IT Professional,Summer,10401469,65,10
1477,Male,30-50,Indoors,Professor,Spring,12546546,195,10
1478,Male,18-30,Outdoors,IT Professional,Spring,7483723,85,9
1479,Female,50+,Indoors,Contractor,Winter,10101089,120,10
1480,Male,18-30,Indoors,IT Professional,Spring,10254698,79,10
1481,Male,18-30,Outdoors,IT Professional,Winter,12381276,85,10
1482,Female,50+,Indoors,Contractor,Spring,11531497,85,10
1483,Male,50+,Indoors,Contractor,Winter,338546,70,9
1484,Male,50+,Indoors,Contractor,Summer,1615614,50,9
1485,Female,18-30,Indoors,IT Professional,Winter,1157641,69,7
1486,Male,50+,Indoors,Contractor,Spring,174560,50,9
1487,Male,18-30,Indoors,IT Professional,Winter,1254752,50,9
1488,Male,50+,Outdoors,Contractor,Winter,222615,60,8
1489,Male,30-50,Outdoors,Professor,Spring,4940489,55,9
1490,Male,50+,Indoors,Contractor,Summer,213570,125,9
1491,Female,50+,Outdoors,Contractor,Fall,244079,40,9
1492,Male,50+,Outdoors,Contractor,Spring,5923682,40,9
1493,Female,18-30,Outdoors,IT Professional,Spring,1122479,120,9
1494,Female,50+,Outdoors,Contractor,Fall,2117859,70,9
1495,Female,50+,Outdoors,Contractor,Spring,265394,39,10
1496,Male,30-50,Outdoors,Professor,Spring,1524862,55,10
1497,Female,18-30,Indoors,IT Professional,Winter,1564654,58,9
1498,Male,18-30,Outdoors,IT Professional,Fall,115020,40,10
1499,Female,50+,Indoors,Contractor,Summer,605009,30,9
1500,Male,18-30,Outdoors,IT Professional,Fall,2963703,50,9
1501,Male,30-50,Indoors,Contractor,Summer,1619040,89,10
1502,Female,30-50,Outdoors,Contractor,Winter,1130984,60,9
1503,Female,30-50,Indoors,Contractor,Spring,3786341,55,9
1504,Female,30-50,Outdoors,Contractor,Winter,344856,150,9
1505,Male,50+,Outdoors,Professor,Fall,1819387,55,9
1506,Male,50+,Indoors,Professor,Summer,1910856,60,8
1507,Male,30-50,Outdoors,Contractor,Winter,1615614,50,9
1508,Male,30-50,Indoors,Contractor,Summer,2696852,65,10
1509,Female,30-50,Indoors,Contractor,Spring,1157641,69,7
1510,Female,18-30,Indoors,IT Professional,Fall,5276345,44,9
1511,Female,50+,Indoors,Professor,Summer,1826911,125,9
1512,Male,18-30,Indoors,IT Professional,Summer,2886074,62,9
1513,Male,30-50,Outdoors,Contractor,Spring,1144517,65,9
1514,Male,18-30,Indoors,IT Professional,Winter,1254752,50,9
1515,Female,50+,Indoors,Professor,Fall,4924314,100,9
1516,Male,18-30,Indoors,IT Professional,Summer,1455485,34,7
1517,Female,30-50,Outdoors,Contractor,Summer,1719980,99,9
1518,Male,18-30,Outdoors,IT Professional,Winter,3161643,96,10
1519,Female,18-30,Indoors,IT Professional,Summer,4504894,150,7
1520,Female,50+,Outdoors,Professor,Fall,4824906,130,9
1521,Male,50+,Indoors,Professor,Spring,1493526,130,9
1522,Male,18-30,Indoors,IT Professional,Spring,1741540,250,
1523,Male,30-50,Indoors,Contractor,Spring,1675786,70,9
1524,Male,18-30,Outdoors,IT Professional,Summer,102228,120,9
1525,Male,30-50,Outdoors,Contractor,Fall,5324378,100,10
1526,Female,30-50,Outdoors,Contractor,Summer,2001870,120,10
1527,Female,30-50,Indoors,Contractor,Summer,1477756,115,9
1528,Male,18-30,Indoors,IT Professional,Summer,1327341,325,9
1529,Male,50+,Outdoors,Professor,Summer,197850,70,10
1530,Female,50+,Indoors,Professor,Fall,1608072,45,10
1531,Male,50+,Indoors,Professor,Spring,1902414,125,9
1532,Male,50+,Indoors,Professor,Fall,1826911,125,9
1533,Female,30-50,Indoors,Contractor,Spring,1144517,65,9
1534,Male,50+,Outdoors,Professor,Fall,115087,100,9
1535,Male,30-50,Outdoors,Contractor,Fall,1607202,75,10
1536,Female,50+,Outdoors,Professor,Winter,3750388,100,10
1537,Male,30-50,Outdoors,Contractor,Winter,1685758,85,9
1538,Female,50+,Outdoors,Professor,Spring,4339769,130,10
1539,Female,30-50,Outdoors,Contractor,Summer,144369,50,9
1540,Female,18-30,Indoors,IT Professional,Summer,1878122,69,9
1541,Male,18-30,Indoors,IT Professional,Spring,338546,70,9
1542,Female,30-50,Outdoors,Contractor,Fall,1615614,50,9
1543,Male,30-50,Indoors,Contractor,Spring,1157641,69,7
1544,Female,50+,Outdoors,Professor,Spring,174560,50,9
1545,Male,30-50,Indoors,Contractor,Summer,1254752,50,9
1546,Male,50+,Outdoors,Professor,Winter,2309995,200,10
1547,Male,30-50,Outdoors,Contractor,Summer,2126643,65,9
1548,Male,50+,Indoors,Professor,Spring,1868513,149,9
1549,Female,30-50,Outdoors,Contractor,Fall,1954171,103,10
1550,Female,50+,Outdoors,Professor,Winter,5276345,44,9
1551,Male,50+,Outdoors,Professor,Fall,1826911,125,9
1552,Female,18-30,Outdoors,IT Professional,Summer,2886074,62,9
1553,Male,30-50,Indoors,Contractor,Spring,1144517,65,9
1554,Male,50+,Outdoors,Professor,Spring,4940489,55,9
1555,Male,30-50,Outdoors,Contractor,Winter,213570,125,9
1556,Female,30-50,Indoors,Contractor,Spring,244079,40,9
1557,Male,50+,Outdoors,Professor,Fall,1707234,55,10
1558,Male,50+,Indoors,Professor,Summer,163216,30,9
1559,Female,18-30,Indoors,IT Professional,Fall,1329495,90,9
1560,Female,18-30,Indoors,IT Professional,Summer,1721522,45,9
1561,Male,50+,Indoors,Professor,Fall,1366683,110,9
1562,Female,50+,Outdoors,Professor,Winter,1523001,50,
1563,Male,50+,Outdoors,Professor,Spring,1741540,250,
1564,Female,50+,Indoors,Professor,Fall,1675786,70,9
1565,Male,30-50,Indoors,Contractor,Winter,102228,120,9
1566,Female,50+,Outdoors,Professor,Fall,1412924,80,9
1567,Male,50+,Indoors,Professor,Summer,5245575,110,10
1568,Female,50+,Indoors,Professor,Summer,1477756,115,9
1569,Female,30-50,Outdoors,Contractor,Winter,1327341,325,9
1570,Male,50+,Outdoors,Professor,Fall,1705346,175,10
1571,Female,30-50,Outdoors,Contractor,Winter,115087,100,9
1572,Male,18-30,Indoors,IT Professional,Spring,1607202,75,10
1573,Female,50+,Outdoors,Professor,Fall,2891709,500,9
1574,Male,30-50,Outdoors,Contractor,Spring,3455699,53,10
1575,Female,18-30,Outdoors,IT Professional,Fall,1784125,59,10
1576,Male,30-50,Outdoors,Contractor,Fall,4500294,40,10
1577,Male,30-50,Indoors,Contractor,Spring,1324679,70,9
1578,Male,18-30,Outdoors,IT Professional,Fall,3486531,28,9
1579,Male,50+,Indoors,Professor,Winter,1618557,120,10
1580,Male,50+,Outdoors,Professor,Spring,160381,62,9
1581,Female,50+,Outdoors,Professor,Summer,2174245,60,9
1582,Male,30-50,Indoors,Contractor,Fall,3648305,75,10
1583,Female,50+,Outdoors,Professor,Summer,5483216,56,
1584,Male,18-30,Indoors,IT Professional,Summer,2992244,70,10
1585,Male,50+,Outdoors,Professor,Winter,1656357,85,9
1586,Female,30-50,Indoors,Contractor,Fall,1647378,175,9
1587,Female,30-50,Indoors,Contractor,Fall,1103061,75,9
1588,Male,30-50,Indoors,Contractor,Summer,106331,65,9
1589,Male,30-50,Outdoors,Contractor,Spring,1878122,69,9
1590,Male,50+,Indoors,Professor,Fall,338546,70,9
1591,Female,30-50,Outdoors,Contractor,Fall,1615614,50,9
1592,Male,30-50,Indoors,Contractor,Summer,1157641,69,7
1593,Male,50+,Outdoors,Professor,Spring,174560,50,9
1594,Female,30-50,Indoors,Contractor,Spring,1254752,50,9
1595,Female,30-50,Outdoors,Contractor,Summer,238274,153,9
1596,Female,30-50,Outdoors,Contractor,Winter,302167,29,10
1597,Female,18-30,Indoors,IT Professional,Winter,1978075,90,10
1598,Female,18-30,Indoors,IT Professional,Summer,2397209,28,9
1599,Male,30-50,Outdoors,Contractor,Fall,1643255,123,10
1600,Male,50+,Outdoors,Professor,Summer,33513,200,9
1601,Male,50+,Indoors,Professor,Summer,1379902,300,9
1602,Male,18-30,Outdoors,Student,Winter,2862397,53,8
1603,Male,18-30,Outdoors,Student,Spring,2310031,120,10
1604,Male,18-30,Indoors,Student,Fall,3771794,35,10
1605,Male,30-50,Indoors,IT Professional,Spring,2164539,49,10
1606,Female,30-50,Indoors,IT Professional,Fall,722896,75,9
1607,Male,18-30,Indoors,Student,Spring,1122479,120,9
1608,Male,30-50,Indoors,IT Professional,Fall,2117859,70,9
1609,Male,18-30,Indoors,Student,Spring,265408,50,8
1610,Male,18-30,Indoors,Student,Spring,1524862,55,10
1611,Female,30-50,Indoors,IT Professional,Winter,115020,40,10
1612,Male,30-50,Indoors,IT Professional,Summer,3587947,70,10
1613,Female,50+,Indoors,Professor,Winter,2963703,50,9
1614,Male,50+,Indoors,Professor,Winter,4627321,55,9
1615,Male,30-50,Indoors,IT Professional,Fall,1878122,69,9
1616,Male,50+,Indoors,Professor,Summer,338546,70,9
1617,Male,30-50,Indoors,IT Professional,Fall,1615614,50,9
1618,Male,50+,Indoors,Professor,Summer,1157641,69,7
1619,Female,18-30,Indoors,Student,Spring,174560,50,9
1620,Female,18-30,Outdoors,Student,Fall,1254752,50,9
1621,Female,50+,Outdoors,Professor,Spring,1619040,89,10
1622,Male,18-30,Indoors,Student,Spring,4294557,99,10
1623,Female,18-30,Outdoors,Student,Spring,3122448,71,9
1624,Female,18-30,Indoors,Student,Spring,4286251,350,9
1625,Male,50+,Outdoors,Professor,Winter,3301768,30,
1626,Female,30-50,Outdoors,IT Professional,Spring,2482804,37,9
1627,Male,30-50,Indoors,IT Professional,Summer,4544856,35,9
1628,Female,18-30,Outdoors,Student,Fall,2070046,38,
1629,Female,50+,Outdoors,Professor,Fall,4290861,25,9
1630,Male,30-50,Indoors,IT Professional,Fall,1163153,110,10
1631,Female,50+,Outdoors,Professor,Winter,2275891,190,
1632,Female,50+,Outdoors,Professor,Summer,2341208,150,10
1633,Female,50+,Outdoors,Professor,Winter,1200538,55,9
1634,Female,18-30,Indoors,Student,Fall,134357,37,8
1635,Male,18-30,Outdoors,Student,Winter,163216,30,9
1636,Female,18-30,Indoors,Student,Spring,1329495,90,9
1637,Male,50+,Outdoors,Professor,Fall,1721522,45,9
1638,Male,30-50,Indoors,IT Professional,Fall,1366683,110,9
1639,Female,30-50,Indoors,IT Professional,Winter,1523001,50,
1640,Male,50+,Outdoors,Professor,Summer,3455699,53,10
1641,Male,50+,Outdoors,Professor,Spring,1741540,250,
1642,Male,50+,Indoors,Professor,Spring,1675786,70,9
1643,Female,30-50,Outdoors,IT Professional,Winter,102228,120,9
1644,Male,30-50,Indoors,IT Professional,Fall,1412924,80,9
1645,Male,50+,Outdoors,Professor,Spring,5245575,110,10
1646,Female,30-50,Indoors,IT Professional,Winter,1477756,115,9
1647,Female,50+,Indoors,Professor,Winter,1327341,325,9
1648,Female,30-50,Outdoors,IT Professional,Fall,1705346,175,10
1649,Male,50+,Outdoors,Professor,Summer,115087,100,9
1650,Male,50+,Indoors,Professor,Spring,1607202,75,10
1651,Female,50+,Outdoors,Professor,Fall,2891709,500,9
1652,Female,30-50,Indoors,IT Professional,Summer,1784125,59,10
1653,Male,30-50,Indoors,IT Professional,Fall,4500294,40,10
1654,Female,30-50,Indoors,IT Professional,Spring,1324679,70,9
1655,Male,18-30,Indoors,Student,Fall,3486531,28,9
1656,Male,50+,Outdoors,Professor,Spring,1618557,120,10
1657,Male,18-30,Indoors,Student,Fall,160381,62,9
1658,Female,50+,Outdoors,Professor,Summer,2174245,60,9
1659,Male,30-50,Indoors,IT Professional,Fall,3648305,75,10
1660,Male,18-30,Indoors,Student,Summer,5483216,56,
1661,Female,18-30,Indoors,Student,Summer,2992244,70,10
1662,Female,50+,Outdoors,Professor,Winter,1656357,85,9
1663,Female,30-50,Outdoors,IT Professional,Spring,1647378,175,9
1664,Male,30-50,Indoors,IT Professional,Fall,1103061,75,9
1665,Female,18-30,Outdoors,Student,Winter,106331,65,9
1666,Female,30-50,Outdoors,IT Professional,Summer,238274,153,9
1667,Male,50+,Indoors,Professor,Winter,302167,29,10
1668,Female,50+,Outdoors,Professor,Summer,1978075,90,10
1669,Male,30-50,Indoors,IT Professional,Winter,2397209,28,9
1670,Male,18-30,Indoors,Student,Summer,1643255,123,10
1671,Male,30-50,Indoors,IT Professional,Winter,33513,200,9
1672,Male,18-30,Indoors,Student,Winter,1379902,300,9
1673,Female,18-30,Indoors,Student,Summer,2862397,53,8
1674,Male,18-30,Indoors,Student,Summer,2310031,120,10
1675,Female,50+,Outdoors,Professor,Fall,3771794,35,10
1676,Female,30-50,Outdoors,IT Professional,Spring,2164539,49,10
1677,Male,18-30,Outdoors,Student,Summer,1095437,45,10
1678,Female,18-30,Outdoors,Student,Fall,118707,40,9
1679,Male,30-50,Outdoors,IT Professional,Spring,1184619,26,9
1680,Male,18-30,Outdoors,Student,Fall,2705595,24,
1681,Female,30-50,Outdoors,IT Professional,Fall,1622250,87,10
1682,Male,18-30,Outdoors,Student,Spring,1119740,89,
1683,Female,30-50,Outdoors,IT Professional,Spring,4609785,95,9
1684,Female,30-50,Indoors,IT Professional,Winter,6248526,75,10
1685,Male,30-50,Indoors,IT Professional,Spring,1200502,54,8
1686,Male,50+,Indoors,Professor,Winter,1275498,75,9
1687,Female,50+,Outdoors,Professor,Summer,1214214,65,8
1688,Female,18-30,Outdoors,Student,Fall,34601,190,
1689,Female,30-50,Indoors,IT Professional,Winter,1163153,110,10
1690,Female,50+,Outdoors,Professor,Summer,1293971,140,9
1691,Male,50+,Indoors,Professor,Spring,5276345,44,9
1692,Female,18-30,Outdoors,Student,Summer,1826911,125,9
1693,Female,18-30,Outdoors,Student,Fall,2886074,62,9
1694,Female,18-30,Indoors,Student,Fall,1144517,65,9
1695,Female,30-50,Indoors,IT Professional,Spring,2275891,190,
1696,Female,18-30,Outdoors,Student,Fall,2341208,150,10
1697,Female,30-50,Outdoors,IT Professional,Summer,1868513,149,9
1698,Male,50+,Indoors,Professor,Winter,1010899,26,9
1699,Female,50+,Indoors,Professor,Winter,1565607,35,8
1700,Male,50+,Outdoors,Professor,Summer,2089179,100,9
1701,Male,18-30,Indoors,Student,Summer,2515100,70,9
1702,Female,18-30,Indoors,Student,Winter,3448886,110,9
1703,Male,18-30,Indoors,Student,Fall,1908772,80,9
1704,Female,30-50,Outdoors,IT Professional,Fall,1417219,150,9
1705,Male,30-50,Indoors,IT Professional,Summer,3710947,40,10
1706,Male,50+,Indoors,Contractor,Winter,6642335,73,10
1707,Female,18-30,Outdoors,Student,Winter,1741540,250,
1708,Male,18-30,Indoors,Student,Winter,1675786,70,9
1709,Female,18-30,Outdoors,Student,Summer,1532615,350,10
1710,Male,18-30,Outdoors,Student,Summer,102228,120,9
1711,Male,50+,Indoors,Contractor,Winter,5245575,110,10
1712,Male,50+,Outdoors,Contractor,Spring,2001870,120,10
1713,Female,18-30,Indoors,Student,Fall,1477756,115,9
1714,Female,30-50,Outdoors,IT Professional,Summer,1327341,325,9
1715,Male,50+,Indoors,Contractor,Winter,1214839,240,9
1716,Male,50+,Indoors,Contractor,Fall,115087,100,9
1717,Female,18-30,Indoors,Student,Fall,1672095,59,
1718,Male,50+,Outdoors,Contractor,Winter,3411845,84,9
1719,Male,18-30,Indoors,Student,Fall,4218075,58,10
1720,Female,18-30,Indoors,Student,Winter,3529761,64,8
1721,Male,50+,Indoors,Contractor,Spring,1841176,75,10
1722,Female,18-30,Outdoors,Student,Spring,4708286,45,10
1723,Male,50+,Indoors,Contractor,Spring,1119740,89,
1724,Female,18-30,Indoors,Student,Fall,22208,89,9
1725,Female,18-30,Outdoors,Student,Summer,7508063,160,9
1726,Female,50+,Indoors,Contractor,Summer,1200502,54,8
1727,Female,50+,Indoors,Contractor,Summer,5588537,100,10
1728,Male,30-50,Outdoors,IT Professional,Winter,1214214,65,8
1729,Male,30-50,Outdoors,IT Professional,Summer,34601,190,
1730,Male,50+,Indoors,Contractor,Fall,6420027,100,9
1731,Male,50+,Indoors,Contractor,Fall,1902414,125,9
1732,Female,50+,Outdoors,Contractor,Winter,1826911,125,9
1733,Male,30-50,Indoors,IT Professional,Spring,1144517,65,9
1734,Male,18-30,Outdoors,Student,Fall,3236496,89,10
1735,Female,18-30,Indoors,Student,Fall,1868513,149,9
1736,Female,30-50,Indoors,IT Professional,Fall,222615,60,8
